playername,playername_original,league,_source_year,split,position,teamname,talent_score,score_percentile,promoted_to_lec,win_rate,games_played,champion_pool_size,dpm_zscore,cspm_zscore,golddiffat15_zscore
kaiser,Kaiser,LVP SL,2025,Summer,sup,Team Heretics Academy,11.870120349171334,82.44444444444444,False,0.5652173913043478,23,10,0.6001565676593195,-0.048702106153966,0.4859142666237445
closer,Closer,TCL,2025,Summer,jng,Misa Esports,11.863836460458256,82.71334792122538,False,0.6956521739130435,23,11,-0.3399758168515279,0.6147525567271799,0.7421287816532541
kaymin,Kaymin,NLC,2025,Winter,mid,Bulldog Esports,11.858755645978988,79.41834451901566,False,0.5,24,13,0.8910701661734273,-1.4767305027860926,-0.4396435164964302
denvoksne,DenVoksne,PRM,2026,Summer,bot,Unicorns of Love Sexy Edition,11.84951753284361,82.01754385964912,False,0.7368421052631579,19,12,1.1385080887497796,0.9057589547841364,-0.2189342578973953
marky,Marky,LVP SL,2024,Summer,top,Movistar KOI,11.720957343104695,82.18262806236079,False,0.6086956521739131,23,9,0.4946698708476896,0.666020885497638,1.0151405133584364
booshi,Booshi,LFL,2025,Summer,bot,BK ROG Esports,11.713572734860952,81.7982456140351,False,0.4137931034482758,29,12,-1.2150851506404112,-1.0793603474932334,-1.0160627872465178
rin,Rin,LVP SL,2025,Summer,bot,Team Heretics Academy,11.65444501358888,81.57894736842105,False,0.5652173913043478,23,10,0.4779109934345482,0.8149943562680911,1.086078587351244
mxe,Mxe,LVP SL,2024,Summer,sup,Ramboot Club,11.647774137308414,82.22222222222221,False,0.6428571428571429,28,5,-0.7692688590747442,0.2535367834099521,-0.05772056980504
sinmivak,Sinmivak,LVP SL,2024,Summer,top,UCAM Esports,11.517735778732053,81.9599109131403,False,0.5357142857142857,28,13,-0.6847556715213227,-0.8532365697426277,0.1375622534473787
built,Built,NLC,2024,Spring,top,Ruddy Corporation,11.512496592147011,81.73719376391982,False,0.5833333333333334,24,14,-0.6708387073946559,-0.9726641564576464,-1.024229602831268
howling,Howling,LFL,2025,Summer,top,Ici Japon Corp. Esport,11.484203649247943,81.51447661469933,False,0.5,22,9,1.160603391470408,0.6955075754574815,0.3420875513848609
marky,Marky,LVP SL,2024,Spring,top,Movistar KOI,11.45594998243034,81.29175946547885,False,0.4782608695652174,23,10,1.1690374387082505,0.6390925865021464,1.4770241830619264
crownie,Crownie,NLC,2025,Spring,bot,Los Ratones,11.421716450436,81.35964912280701,True,0.9,20,8,0.305446180063139,1.746056240349919,1.3068786585187524
rin,Rin,LVP SL,2025,Winter,bot,Team Heretics Academy,11.411683591860026,81.14035087719299,False,0.8,20,8,1.2894524819346105,1.6362025061360683,1.0718171092795163
joinze,Joinze,LFL2,2025,Winter,jng,IziDream,11.410748696453698,82.4945295404814,False,0.5416666666666666,24,12,0.2040410787146637,0.2024795509220266,0.2081507143368414
kurama,Kurama,TCL,2026,Spring,jng,Bushido Wildcats,11.390829942495143,82.27571115973743,False,0.4347826086956521,23,12,0.883072927912345,-0.7126870967742114,0.4277402063112698
osman123,Osman123,TCL,2025,Winter,jng,Eternal Fire,11.35364598280264,82.05689277899344,False,0.7272727272727273,22,8,-0.4803871061750471,1.1384459792065955,0.2616297529405332
habubu,Habubu,PRM,2026,Summer,jng,Berlin International Gaming,11.316152396750232,81.83807439824945,False,0.7,20,8,0.8308040921927023,0.688244447077821,1.228893216329652
xns,XnS,LFL,2025,Summer,jng,BK ROG Esports,11.298629989767559,81.61925601750546,False,0.4137931034482758,29,15,-0.0669397388107257,1.5596466400167148,-0.2539385819426477
whiteinn,whiteinn,LVP SL,2025,Winter,sup,Barça eSports,11.262195793676195,82.0,False,0.5172413793103449,29,11,-1.348472295032202,-1.5415853729774365,0.014561752835538
kaiser,Kaiser,PRM,2026,Summer,sup,Berlin International Gaming,11.246522917685905,81.77777777777779,False,0.7,20,10,1.3962069226781668,-0.4155712309046864,1.4261042425553725
mishi,Mishi,NLC,2026,Winter,bot,Verdant,11.233310188121264,80.92105263157895,False,0.8333333333333334,18,7,0.7533559588815167,0.3995171136282009,0.9449845697983926
prime,Prime,LFL,2024,Summer,sup,Team GO,11.084418355201544,81.55555555555556,True,0.5,28,9,-0.5005236951011923,-0.493948447580486,0.3963802782652394
sajator,SAJATOR,LVP SL,2025,Winter,mid,Team Heretics Academy,11.044224759441672,79.19463087248322,False,0.8,20,10,0.8648804708187865,-1.671223614096835,0.595417656542826
rames,RAMES,TCL,2026,Spring,jng,SU Esports,11.040168804060887,81.4004376367615,False,0.56,25,8,0.4435470512601758,0.1298115207654769,-0.0556663354881208
howling,Howling,LFL,2024,Summer,top,BK ROG Esports,10.998706316441826,81.06904231625836,False,0.5416666666666666,24,9,0.21397611340116,-0.0219856032291332,0.5508194402258759
treatz,Treatz,NLC,2025,Winter,sup,NORD Esports,10.935415304875807,81.33333333333333,False,0.55,20,9,1.2588909013162974,-0.519175805895982,-0.1803542140453694
hazel,Hazel,LFL,2026,unknown,bot,Karmine Corp Blue,10.911927633071869,80.7017543859649,False,0.5,20,8,1.1959109655805251,0.108609337640303,0.1830263432251746
noway,NoWay,NLC,2025,Winter,mid,NORD Esports,10.878794181264135,78.97091722595079,False,0.55,20,10,1.0337636465039837,0.4688049880586693,-0.4087561767420603
rin,Rin,PRM,2026,Summer,bot,G2 NORD,10.8346648486549,80.48245614035088,False,0.7368421052631579,19,11,-0.2828058484458326,0.2934896319150512,1.5693869083819536
samd,SamD,LFL,2025,Spring,bot,Ici Japon Corp. Esport,10.807370319009173,80.26315789473685,True,0.5263157894736842,19,10,1.4842141461484288,1.5223279644446976,1.7316777111004076
takeset,TakeSet,LFL,2025,Summer,bot,Solary,10.803266878721999,80.04385964912281,False,0.4545454545454545,22,8,0.8690777271925402,-0.3266997700980482,0.2755629581429558
vzz,Vzz,PRM,2025,Spring,bot,TeamOrangeGaming,10.716691756165266,79.82456140350878,False,0.52,25,11,-0.1875379389399436,1.0585451094854397,0.9243143791185926
rustysniper,RustySniper,NLC,2025,unknown,bot,Lund Esports Organization,10.699152542755897,79.60526315789474,False,0.7647058823529411,17,9,1.5161656525788247,1.040403244645728,1.0397394242174305
baca,Baca,LVP SL,2024,Summer,mid,UCAM Esports,10.681000296495105,78.74720357941834,False,0.5357142857142857,28,9,-0.7155280092500181,-0.2344972991693185,-0.045527370425583
croniik,CRoNiiK,LFL2,2025,Spring,jng,Esprit Shōnen,10.66777384562477,81.1816192560175,False,0.7272727272727273,22,11,-0.1982781321916316,0.381131801312336,0.4504875996230832
bluerzor,bluerzor,LVP SL,2025,Summer,jng,UCAM Esports,10.663995551057157,80.96280087527352,False,0.6086956521739131,23,10,0.3911536935454636,0.5362762790398844,0.0012685349021272
rhilech,Rhilech,LFL,2024,Summer,jng,BK ROG Esports,10.659166051666757,80.74398249452955,True,0.5416666666666666,24,9,0.1054667874718414,0.3748035529711074,-0.0450074923519746
ferret,Ferret,TCL,2024,Summer,jng,FUT Esports,10.655610731172475,80.52516411378556,False,0.5,22,8,0.1797793234438863,0.3058540964542932,0.5460018869528047
hadess,Hadess,LFL2,2024,Summer,jng,Ici Japon Corp. Esport,10.58111319592372,80.30634573304157,False,0.8333333333333334,18,8,0.007306573521637,0.9650159265225686,0.5886404595688114
jeyrus,Jeyrus,TCL,2026,Spring,bot,Bushido Wildcats,10.566071311872468,79.3859649122807,False,0.4347826086956521,23,11,1.212505185905772,1.15292887968791,1.0840660168145164
ragner,Ragner,LFL,2025,Spring,top,Galions,10.549723050435318,80.84632516703786,False,0.5416666666666666,24,11,-0.5706397157528726,-0.5732022036463619,-0.9410204387832216
kasing,Kasing,NLC,2024,Spring,sup,Lionscreed,10.514499688041754,81.11111111111111,False,0.7272727272727273,22,12,-0.5702389404519965,1.1742472416270973,0.752403126862743
vertigo,Vertigo,TCL,2025,Summer,top,Beşiktaş Esports,10.497181657349206,80.62360801781738,False,0.6363636363636364,22,11,-0.0285676717894882,1.403743865996073,0.7057659148624239
shlatan,Shlatan,PRM,2024,Spring,jng,NNO Prime,10.477053395251957,80.0875273522976,False,0.7222222222222222,18,7,0.8064978935371929,-0.5100368071939677,0.44495654662235
c0st0m,c0st0m,PRM,2026,Summer,mid,ROSSMANN Centaurs,10.454663316040577,78.52348993288591,False,0.5454545454545454,22,13,0.2988437400478479,-0.8754661695807171,-0.708035314492682
theocacs,Theocacs,NLC,2024,Summer,jng,Venomcrest Esports,10.447284176026866,79.86870897155362,False,0.6538461538461539,26,7,-0.4398456948811299,-0.7024842003478295,-0.8665681675765456
devn,Devn,NLC,2025,Summer,bot,Verdant,10.419784089559133,79.16666666666666,False,0.7142857142857143,21,10,0.8226854851865293,0.3665647796742918,0.0827693107838121
lurox,Lurox,LFL,2025,Spring,jng,Vitality.Bee,10.345636360605024,79.64989059080962,False,0.5555555555555556,27,10,-0.8517640642994958,0.2862987708279677,-0.3744228105817829
denvoksne,DenVoksne,PRM,2025,Spring,bot,Unicorns of Love Sexy Edition,10.293663178150448,78.94736842105263,False,0.4545454545454545,22,10,0.7843902754386456,0.9576176205789872,-0.1891231865335435
raïto,Raïto,LFL2,2024,Summer,sup,Ici Japon Corp. Esport,10.249438543893982,80.88888888888889,False,0.8333333333333334,18,7,-0.113766457447474,-1.1571832016864472,-1.1274149511590408
typhoon,Typhoon,TCL,2026,Summer,jng,Dark Passage,10.23626793594353,79.43107221006565,False,0.5238095238095238,21,13,0.4044468475579069,0.4842863218331962,0.5578053085296407
toonge,ToongE,TCL,2025,Winter,bot,BoostGate Esports,10.225682357280874,78.72807017543859,False,0.5714285714285714,21,9,0.7770871512070864,-0.9575722519935012,0.3595229273879207
white,White,PRM,2026,Summer,jng,Unicorns of Love Sexy Edition,10.223332998890086,79.21225382932167,False,0.7368421052631579,19,6,0.3270502269281376,0.3660914461631285,-0.4975901986665348
serin,Serin,PRM,2024,Spring,mid,NNO Prime,10.14023963569128,78.29977628635348,False,0.7222222222222222,18,6,1.7562334431974425,0.3772897762696711,0.356916736846231
jezu,Jezu,LFL,2025,Spring,bot,Galions,10.113957189464342,78.50877192982456,False,0.5416666666666666,24,9,0.168882340307503,-0.7239976082178526,1.0537035580839895
deadly,Deadly,LFL,2025,Summer,bot,Joblife,10.10989004082545,78.28947368421053,False,0.391304347826087,23,11,-0.7308988429357367,-0.079117577403954,-1.0800855109390086
maxi,MAXI,LVP SL,2024,Summer,jng,Movistar KOI,10.106129504439718,78.99343544857767,False,0.6086956521739131,23,10,1.4277318965421069,0.4119089157536692,0.6521597983612214
xagog,Xagog,PRM,2026,Summer,jng,Eintracht Spandau,10.093433273777123,78.7746170678337,False,0.55,20,11,1.303229780405301,-0.5206640090607507,0.4531103031015392
3xa,3XA,LFL,2025,Spring,bot,Karmine Corp Blue,10.021452516847713,78.0701754385965,False,0.52,25,10,0.2982179134934729,0.9438593997740786,0.601743315335542
vizicsacsi,Vizicsacsi,PRM,2026,Summer,top,E WIE EINFACH E-SPORTS,10.00232310370518,80.40089086859689,False,0.5,24,10,-0.4977572446650054,-1.0149736518818435,-0.0566506537885684
lynx,Lynx,TCL,2026,Summer,mid,Dark Passage,9.991082497831655,78.07606263982103,False,0.5,22,11,0.2941219161823986,-0.299267797270087,0.0565080610872039
afroboi,Afroboi,PRM,2025,Spring,jng,E WIE EINFACH E-SPORTS,9.982728339179145,78.55579868708972,False,0.44,25,14,-0.5900317848377993,0.8265789760540448,0.7742191459937549
whiteknight,WhiteKnight,LVP SL,2025,Winter,top,Barça eSports,9.95639545807162,80.17817371937639,False,0.5172413793103449,29,13,-1.2365592387754876,-1.1706457535693224,0.1083139652003956
decay,Decay,LFL,2025,Spring,mid,Solary,9.936607081299117,77.85234899328859,False,0.5263157894736842,19,8,0.8377900009464757,0.850537007515509,0.4556964576135743
piero,Piero,LFL,2025,Spring,sup,Karmine Corp Blue,9.894729887166461,80.66666666666666,False,0.52,25,11,-0.2572919352099079,-0.1335866262513439,0.9989298379599572
lilipp,Lilipp,PRM,2024,Spring,sup,Eintracht Spandau,9.886245061911293,80.44444444444444,False,0.6111111111111112,18,10,0.7328587519310115,1.4467024783872933,0.1073873433224821
3xa,3XA,LFL,2025,Flash In,bot,Karmine Corp Blue,9.865536465835453,77.85087719298247,False,0.7222222222222222,18,11,0.7563242253998133,0.2212960536765803,0.9746877710252424
raïto,Raïto,LFL2,2024,unknown,sup,Ici Japon Corp. Esport,9.844662923244304,80.22222222222221,False,0.8181818181818182,22,8,-0.0622647096035581,0.2278304401961096,-0.0774238365026006
patkicaa,PatkicaA,LFL2,2025,Winter,top,IziDream,9.784406250427175,79.9554565701559,False,0.5416666666666666,24,11,-0.1787145023167602,-0.9994148526378124,-0.8342296456800425
nuq,NuQ,TCL,2025,Winter,top,BoostGate Esports,9.784383881914275,79.73273942093542,False,0.5714285714285714,21,11,0.430356647152306,-1.2651675046846125,0.6026218222085371
ferret,Ferret,LVP SL,2025,Spring,jng,GIANTX iTero,9.763662418807263,78.33698030634574,False,0.75,20,8,-0.5606801257521474,-0.3297199949097324,-0.1570075970073812
grave,Grave,TCL,2026,Summer,bot,Dark Passage,9.735654243742205,77.63157894736842,False,0.5,22,13,0.9646986440863392,0.1411484065269414,0.4185446400971102
silkysmath,silkysmath,NLC,2024,Spring,bot,Ruddy Corporation,9.719899670811474,77.41228070175438,False,0.5833333333333334,24,4,0.3242919061905229,0.4061651601717947,0.4928537015052625
croniik,CRoNiiK,LFL2,2025,Summer,jng,Esprit Shōnen,9.719271008848876,78.11816192560175,False,0.6666666666666666,21,8,0.9962771578193118,0.4423865627382202,-0.0157335941605966
hazel,Hazel,PRM,2026,Summer,bot,ROSSMANN Centaurs,9.663065617334043,77.19298245614034,False,0.5454545454545454,22,12,1.0455151890184105,1.4467768985942997,0.5417545434717105
obstinatus,Obstinatus,LVP SL,2024,Spring,sup,UCAM Esports,9.63520196484812,80.0,False,0.5,22,10,0.0742423685390821,-0.6195810800487016,-0.2998630290459194
croniik,CRoNiiK,LFL2,2025,Winter,jng,Esprit Shōnen,9.635065879944841,77.89934354485777,False,0.6666666666666666,24,8,-0.2689979620974174,0.304758882412403,0.6743109957642774
simpli,Simpli,PRM,2024,Summer,mid,FC Schalke 04 Esports,9.607947473479294,77.62863534675614,False,0.6666666666666666,18,10,1.3862670368204564,-0.5117354287260673,0.2937086363862191
tracyn,Tracyn,LVP SL,2025,Winter,top,Team Heretics Academy,9.606076051149683,79.51002227171492,True,0.8,20,11,0.6802226651075661,0.85788431752088,1.4733283346926924
belit,belit,NLC,2026,Summer,jng,Deer Gaming,9.468677635072657,77.68052516411379,False,0.6111111111111112,18,12,1.008814694846656,0.1131765337175707,0.0294706297142758
click,Click,LVP SL,2025,Spring,sup,LUA Gaming,9.407630004498776,79.77777777777779,False,0.4210526315789473,19,10,2.1563522998591904,1.7385230009927155,1.2944038152421549
sumi,Sumi,NLC,2024,unknown,mid,UniQ Esports Club,9.396316571296898,77.40492170022371,False,0.5454545454545454,22,11,1.3589473764574205,0.3255726197591938,-0.3869364966424742
decay,Decay,LFL,2025,Summer,mid,Solary,9.351087571819818,77.18120805369128,False,0.4545454545454545,22,10,0.898369726559095,0.1208432444954238,1.140686536663846
tracyn,Tracyn,PRM,2024,Spring,top,Austrian Force willhaben,9.333902661402574,79.28730512249443,False,0.6666666666666666,18,7,2.546638111804636,1.9641837630745052,1.4445520526197362
hirit,HiRit,TCL,2024,Summer,top,FUT Esports,9.325009239989743,79.06458797327394,False,0.5,22,10,0.3963661867719326,0.6565658211228366,0.3675537045365431
fornoreason,Fornoreason,PRM,2026,Summer,top,Unicorns of Love Sexy Edition,9.31476316947667,78.84187082405344,False,0.7368421052631579,19,10,0.182170291099557,1.1542532938190513,0.033146374965301
noz2k,Noz2k,PRM,2025,Spring,bot,E WIE EINFACH E-SPORTS,9.260539164614604,76.97368421052632,False,0.44,25,11,0.137125823239641,-0.2165494879920564,-0.8537040698609579
starscreen,StarScreen,TCL,2026,Kickoff,top,Bushido Wildcats,9.235556436088018,78.61915367483296,False,0.631578947368421,19,10,1.330950075883389,-0.2793579731205918,0.4815947022078397
hype,Hype,TCL,2026,Kickoff,bot,Misa Esports,9.223662389574637,76.75438596491229,True,0.9333333333333332,15,8,1.358672176461248,1.813964888965412,1.6492871344039823
chef,CHEF,TCL,2025,Summer,jng,Beşiktaş Esports,9.218079787501175,77.4617067833698,False,0.6363636363636364,22,10,-0.1729075150546844,0.0791094465131896,0.3031691503865705
spooky,SPOOKY,LFL2,2025,Winter,jng,Team Valiant,9.194100515777293,77.24288840262582,False,0.5789473684210527,19,9,0.7973954022412452,1.0558658693257612,1.3329555982374284
daglas,Daglas,LVP SL,2025,Spring,jng,Team Heretics Academy,9.145100459620258,77.02407002188184,False,0.6190476190476191,21,9,0.6431702273317738,1.319547036904926,0.6301614786047901
markoon,Markoon,LFL,2025,Flash In,jng,Solary,9.143622631468821,76.80525164113786,False,0.4761904761904761,21,16,0.6078067893910026,0.7426620291232479,0.2444730670477869
maynter,Maynter,LFL,2025,Spring,top,Karmine Corp Blue,9.141791880689947,78.39643652561247,True,0.52,25,12,-0.5051702552015978,-0.4716664985466225,0.8079796626131771
potent,Potent,LFL2,2024,Summer,top,Joblife,9.12131103773383,78.17371937639199,False,0.7222222222222222,18,8,0.477510098923643,-0.4896284799958608,0.7377150634283157
guggu,Guggu,NLC,2026,Winter,sup,Verdant,9.1054115717368,79.55555555555556,False,0.8333333333333334,18,10,0.4371764003698806,-1.1244489329931506,0.5192309622559804
slowq,SlowQ,TCL,2026,Kickoff,mid,Misa Esports,9.089822668708761,76.95749440715883,True,0.9333333333333332,15,10,1.0374615475313498,1.7991156530209518,0.9516227407521318
shiganari,Shiganari,PRM,2024,Spring,bot,NNO Prime,9.083628463888022,76.53508771929825,False,0.7222222222222222,18,6,0.0859215818072994,-0.3122099898041224,0.2859743129217518
velja,Velja,NLC,2025,Winter,jng,Los Ratones,9.055440882495988,76.58643326039387,True,0.9333333333333332,15,7,1.0432389011104022,1.0888910258437978,1.214488594072795
simpy,Simpy,NLC,2024,Summer,sup,Venomcrest Esports,9.043511510390642,79.33333333333333,False,0.6538461538461539,26,7,-0.5940999433114139,-0.0588431432432619,-0.0027275207367216
crownie,Crownie,NLC,2025,Winter,bot,Los Ratones,9.014210325026015,76.31578947368422,True,0.9333333333333332,15,8,-0.1982879628418022,2.5612444400287706,1.561834831750821
slowq,SlowQ,LFL,2025,Flash In,mid,Karmine Corp Blue,8.972730094949437,76.7337807606264,True,0.7222222222222222,18,12,0.1951234552568126,0.1994973808088138,-0.0606381910370625
hunt,Hunt,NLC,2024,Summer,mid,NORD Esports,8.969488886504577,76.51006711409396,False,0.5909090909090909,22,7,0.3691222583028875,0.7318830995135891,0.7212710152095357
113,113,PRM,2026,Spring,jng,Berlin International Gaming,8.902518607435871,76.36761487964989,False,0.5789473684210527,19,12,1.398962956567111,0.4597849902713868,1.3304488010107325
kaiser,Kaiser,LVP SL,2025,Spring,sup,Team Heretics Academy,8.888101552863406,79.11111111111111,False,0.6190476190476191,21,9,0.2487182874935106,0.2519615951715077,1.1648967568740187
nuq,NuQ,NLC,2026,Summer,top,Bulldog Esports,8.862658778920201,77.9510022271715,False,0.4736842105263157,19,13,2.1429346708188017,-0.5503565594629715,1.580619095740436
mafro,Mafro,NLC,2026,Winter,jng,Verdant,8.85304834848252,76.14879649890591,False,0.8333333333333334,18,8,1.365634612566605,0.9329288743298548,1.644687195493152
hadess,Hadess,LFL2,2024,unknown,jng,Ici Japon Corp. Esport,8.84077133871533,75.92997811816193,False,0.8181818181818182,22,8,-0.7488902620631284,0.0327981552236483,0.0303889281523354
twiizt,Twiizt,PRM,2026,Summer,sup,Unicorns of Love Sexy Edition,8.816434083455269,78.88888888888889,False,0.7368421052631579,19,8,0.0924487984944073,-0.691197628691106,-0.5635662226167053
time,Time,LVP SL,2025,Winter,jng,Veni Vidi Vici,8.784272168864867,75.71115973741794,False,0.55,20,10,1.8019391878787387,1.2962059150146985,0.6236635973911809
leks,Leks,TCL,2026,Spring,top,SU Esports,8.752554716193629,77.728285077951,False,0.56,25,10,-1.1821516507120713,-0.5559254197807617,-0.2280958935809097
lurox,Lurox,PRM,2024,unknown,jng,Unicorns of Love Sexy Edition,8.74817173850893,75.49234135667396,False,0.6666666666666666,21,10,-0.5469018597178092,0.3855587609402701,-0.0989105374901049
ragner,Ragner,TCL,2026,Kickoff,top,Misa Esports,8.745884259790133,77.50556792873051,False,0.9333333333333332,15,9,0.905413824633712,1.0946368820147303,1.1900557792270283
seneca,Seneca,TCL,2026,Spring,sup,SU Esports,8.724155900261488,78.66666666666666,False,0.56,25,10,-0.0892654203827203,-1.0664077988596214,-0.2710794269785639
shiganari,Shiganari,LFL2,2025,Winter,bot,IziDream,8.715818991253327,76.09649122807018,False,0.5416666666666666,24,11,-0.6524439575767259,-0.1541563532719043,0.8722313995058685
woldjo,Woldjo,PRM,2026,Spring,jng,TeamOrangeGaming,8.653362320147037,75.27352297592998,False,0.6086956521739131,23,9,-1.356225840824894,0.0232168748306498,0.6014114307468928
scorth,Scorth,TCL,2026,Summer,bot,PCIFIC Esports,8.640027216121064,75.87719298245614,False,0.6363636363636364,22,11,-0.3163068535451832,0.7415491015751722,0.1090226779779927
umut,Umut,TCL,2024,Winter,mid,Dark Passage,8.603875451318563,76.28635346756153,False,0.5652173913043478,23,9,-0.7075197247040682,-0.2168159506842012,-0.3613377948505771
aetinoth,Aetinoth,LVP SL,2025,Winter,bot,GIANTX iTero,8.603236998984078,75.6578947368421,False,0.55,20,11,0.3117289792880573,0.079201132190662,0.8473663321486883
axelent,Axelent,LFL2,2024,Summer,bot,MHSC Esport,8.5966083920024,75.43859649122807,False,0.7647058823529411,17,6,0.7809634954685002,0.1098235163969584,0.4932500750178381
lens,Lens,TCL,2025,Winter,bot,Misa Esports,8.593316658028424,75.21929824561403,False,0.6666666666666666,21,7,-0.1817783499904392,-0.8434342716870415,0.3573461420835568
patch,Patch,TCL,2025,Winter,sup,BoostGate Esports,8.543928042166032,78.44444444444446,False,0.5714285714285714,21,8,0.095369627951435,-1.7242823154279252,0.7819580473149373
selfmade,Selfmade,LFL,2024,Spring,jng,Vitality.Bee,8.54150208227105,75.054704595186,False,0.5416666666666666,24,10,-0.244234113998415,0.9724418280338784,1.1821023212839668
royalkanin,RoyalKanin,PRM,2026,Summer,mid,Unicorns of Love Sexy Edition,8.536404963136155,76.0626398210291,False,0.7368421052631579,19,9,-0.533056546287054,-0.6554269723564031,-0.5895610919306901
d4nka,D4nKa,NLC,2025,Summer,jng,Verdant,8.521638140369303,74.83588621444201,False,0.7142857142857143,21,8,1.1965265845622093,0.3641342203953764,0.4633223035936303
tracyn,Tracyn,LVP SL,2025,Spring,top,Team Heretics Academy,8.50724531841958,77.28285077951003,True,0.6190476190476191,21,13,0.7426641222521871,1.0994404303252143,1.9014467229023049
marky,Marky,LVP SL,2025,Spring,top,LUA Gaming,8.497871507095025,77.06013363028953,False,0.4210526315789473,19,10,0.8272160282195288,0.8305033338247072,1.1527725691965969
sertuss,Sertuss,LFL,2025,Summer,mid,Ici Japon Corp. Esport,8.490512510419094,75.83892617449665,False,0.5,22,11,-0.1352789050764362,0.054901985638517,-0.5820627907762995
marlon,marlon,LVP SL,2024,Spring,sup,Movistar KOI,8.485451480564368,78.22222222222223,False,0.4782608695652174,23,10,0.8084289042956823,-0.7590369607190656,0.0558246513456498
rabble,Rabble,PRM,2024,Summer,jng,SK Gaming Prime,8.484900661318914,74.61706783369803,False,0.6666666666666666,18,7,1.6407998670350876,1.5538929334483278,1.285047907180008
beplush,Beplush,TCL,2026,Summer,sup,Dark Passage,8.479515198035417,78.0,False,0.5,22,14,0.2141224660624433,0.4165552406152887,0.1808525282807829
baut,Baut,TCL,2025,Spring,sup,BBL Dark Passage,8.471031604440423,77.77777777777779,False,0.5,22,10,0.2583934356939544,1.75933639592858,1.4701605828744633
xkenzuke,xKenzuke,LFL2,2024,Summer,mid,Joblife,8.461223772509523,75.6152125279642,False,0.7222222222222222,18,7,0.7543721673927282,0.9331357731928432,1.0833703064881992
escik,ESCIK,LVP SL,2025,Summer,mid,UCAM Esports,8.439017985917353,75.39149888143176,False,0.6086956521739131,23,9,1.0145748585506935,0.8142860355012865,0.7060492052635841
buchi,Buchi,NLC,2024,Summer,top,DMG Esports,8.438749652914963,76.83741648106904,False,0.5555555555555556,18,7,1.671727894352323,1.0916064768323757,0.6550000262399122
diplex,Diplex,PRM,2024,Spring,mid,SK Gaming Prime,8.43811051433947,75.16778523489933,False,0.7222222222222222,18,8,0.3682669788476072,0.7430756864321987,1.0945080387319974
jool,Jool,TCL,2025,Winter,mid,BoostGate Esports,8.412783683599336,74.9440715883669,False,0.5714285714285714,21,11,-0.3541620584778009,-1.5697185550965072,0.1783312050438879
frost,Frost,LFL2,2025,Summer,jng,Project Conquerors,8.38212042353597,74.39824945295405,False,0.55,20,10,1.5062346281593435,0.6036185108575958,0.0698856860588526
nille,Nille,NLC,2024,Spring,top,NORD Esports,8.371683999712902,76.61469933184856,False,0.5,22,11,0.3945868000690065,0.1393692379480275,0.4899985635517319
patkicaa,PatkicaA,LFL2,2025,Summer,top,IziDream,8.320636959087604,76.39198218262806,False,0.6,25,12,-1.239069265339057,-1.5481305764375113,-0.1145675224288606
howling,Howling,LFL,2024,Spring,top,BK ROG Esports,8.31512474311779,76.16926503340757,False,0.5454545454545454,22,8,-0.4039654869919022,-0.7495249209291576,1.0964391352156824
pomo,Pomo,NLC,2024,unknown,mid,BlueWhites,8.307965761922754,74.72035794183445,False,0.4,25,15,0.3953882403372268,0.6602578591488318,-0.3530387602194351
czekolad,Czekolad,LFL,2026,unknown,mid,Joblife,8.289489362370553,74.49664429530202,False,0.4285714285714285,28,7,-1.187911355210672,0.01145386770061,-0.5496008946421398
rames,RAMES,LFL,2025,Summer,jng,Joblife,8.240640842256605,74.17943107221006,False,0.391304347826087,23,9,-0.1160941209932485,-0.2752407942276024,0.0797420726064398
leny,Leny,LFL,2025,Summer,top,Joblife,8.237106865153793,75.94654788418708,False,0.391304347826087,23,11,0.0391713715251172,-1.3191413116770818,-0.5896066055188584
tockimo,Tockimo,PRM,2025,Spring,sup,E WIE EINFACH E-SPORTS,8.223277325557037,77.55555555555556,False,0.44,25,9,-0.567049395123543,-0.8203447521869532,-0.9927283570752092
lospa,Lospa,LVP SL,2025,Summer,sup,GIANTX iTero,8.219567322233495,77.33333333333333,True,0.8888888888888888,18,8,-0.0025406167387635,-0.8859835187239331,1.3931848737162416
innaxe,Innaxe,NLC,2025,Spring,bot,NORD Esports,8.21715312173095,75.0,False,0.6470588235294118,17,6,1.3708976203121743,-0.815991580412824,0.1727386376205905
pangjin,Pangjin,LFL,2025,Summer,bot,Ici Japon Corp. Esport,8.2136104504004,74.78070175438597,False,0.5,22,10,-0.5379187554518663,-0.1452556410668738,0.4757978556014898
unf0rgiven,UNF0RGIVEN,PRM,2026,Spring,bot,Kaufland Hangry Knights,8.20374387141439,74.56140350877193,False,0.5,22,12,0.1177638908612277,1.6936008642649178,0.6696212809783849
fabfabulous,fabFabulous,TCL,2026,Summer,top,Dark Passage,8.201604024483514,75.7238307349666,False,0.5,22,14,-0.5144905566499888,-0.6929775528596364,-0.9779003265245764
leb,Leb,LVP SL,2024,Spring,jng,Ramboot Club,8.197735422144437,73.96061269146608,False,0.5,18,9,1.3364961183192885,1.589796230800228,1.8977326533249803
steeelback,Steeelback,LFL2,2025,Winter,sup,Team Valiant,8.157922515763943,77.11111111111111,False,0.5789473684210527,19,9,-0.4837088326557959,-1.364523798622789,0.8196434912435163
cimpo,Cimpo,TCL,2026,Summer,bot,SU Esports,8.152779536238718,74.3421052631579,False,0.55,20,11,0.4141787031826639,0.595699113583251,1.0392315846222504
